0997,ELI,0.0002256655
0998,NSK,0.0002255112
0999,PLM,0.0002253052
1000,YEK,0.0002251832
1001,UPK,0.0002251086
1002,NSQ,0.0002251086
1003,KGQ,0.0002251086
1004,IUI,0.0002251086
1005,KHQ,0.0002251086
1006,TQA,0.0002251086
1007,GKA,0.0002249696
1008,AAL,0.0002244760
1009,ELQ,0.0002242329
1010,NUX,0.0002241771
1011,DIE,0.0002240949
1012,DOK,0.0002237763
1013,FBS,0.0002233980
1014,BEU,0.0002233664
1015,NOC,0.0002232850
1016,NKC,0.0002232676
1017,ROS,0.0002230944
1018,JUB,0.0002228790
1019,WRG,0.0002228682
1020,POP,0.0002227786
1021,ABL,0.0002224841
1022,AUK,0.0002223839
1023,ASM,0.0002221280
1024,MCZ,0.0002217609
1025,BVC,0.0002212645
1026,CEE,0.0002212047
1027,DLG,0.0002210738
1028,JHS,0.0002207439
1029,SVS,0.0002206735
1030,WBQ,0.0002206735
1031,IQQ,0.0002206394
1032,RIY,0.0002205312
1033,ODS,0.0002203611
1034,ADA,0.0002201613
1035,GOM,0.0002199814
1036,YQC,0.0002198066
1037,PND,0.0002196147
1038,TIH,0.0002195940
1039,FPO,0.0002195229
1040,MKY,0.0002193701
1041,SPN,0.0002193419
1042,PKU,0.0002191922
1043,SHG,0.0002191657
1044,NKM,0.0002190466
1045,YHK,0.0002185366
1046,YYH,0.0002185366
1047,YUD,0.0002182480
1048,TMR,0.0002182291
1049,CIT,0.0002180665
1050,JAI,0.0002180433
1051,EUG,0.0002178513
1052,JHG,0.0002177986
1053,GND,0.0002177939
1054,SXP,0.0002176122
1055,UKK,0.0002175379
1056,PSG,0.0002174828
1057,KMQ,0.0002170263
1058,INV,0.0002167217
1059,ORV,0.0002167130
1060,DRG,0.0002167130
1061,BKC,0.0002167130
1062,IAN,0.0002167130
1063,POL,0.0002166508
1064,FSD,0.0002166292
1065,NJC,0.0002163849
1066,BLI,0.0002161159
1067,SGF,0.0002158893
1068,YAX,0.0002158153
1069,PUY,0.0002156748
1070,KPV,0.0002151982
1071,KBR,0.0002151741
1072,YQK,0.0002151555
1073,CIH,0.0002150380
1074,KTB,0.0002148718
1075,VSA,0.0002148138
1076,YSM,0.0002147914
1077,CIJ,0.0002145640
1078,YDF,0.0002139836
1079,SJP,0.0002138303
1080,VFA,0.0002137687
1081,SGY,0.0002135022
1082,GST,0.0002135022
1083,HNH,0.0002135022
1084,HNS,0.0002135022
1085,HAH,0.0002134586
1086,BIQ,0.0002134511
1087,HIJ,0.0002132119
1088,KOC,0.0002132062
1089,CZM,0.0002130734
1090,MQX,0.0002129486
1091,VOG,0.0002128331
1092,CAE,0.0002128274
1093,SLA,0.0002125293
1094,SGO,0.0002125092
1095,SEN,0.0002124854
1096,LZO,0.0002122293
1097,KLO,0.0002122254
1098,YYJ,0.0002122036
1099,YAG,0.0002121696
1100,AKV,0.0002121660
1101,IOM,0.0002121114
1102,IRG,0.0002120048
1103,YSB,0.0002119563
1104,YSY,0.0002114485
1105,FKI,0.0002114104
1106,SBN,0.0002112356
1107,ETH,0.0002112129
1108,VNS,0.0002110931
1109,DOM,0.0002107106
1110,LCR,0.0002103854
1111,BLA,0.0002100867
1112,YLH,0.0002100570
1113,BTV,0.0002099983
1114,SXR,0.0002097837
1115,SHH,0.0002096312
1116,SBW,0.0002095699
1117,WIN,0.0002095444
1118,ZTH,0.0002092483
1119,SIT,0.0002092006
1120,USH,0.0002091859
1121,ZAM,0.0002091797
1122,AWD,0.0002089067
1123,FTA,0.0002089067
1124,WMN,0.0002087544
1125,HLZ,0.0002087023
1126,NSN,0.0002087023
1127,EDA,0.0002086818
1128,EVE,0.0002085121
1129,TNG,0.0002083382
1130,SLQ,0.0002082250
1131,ISP,0.0002079059
1132,TGD,0.0002077713
1133,CKS,0.0002074034
1134,KGD,0.0002073657
1135,HOR,0.0002072026
1136,DGA,0.0002069686
1137,IMF,0.0002069467
1138,MUX,0.0002068319
1139,CHY,0.0002064971
1140,AZR,0.0002063556
1141,CIF,0.0002062980
1142,VAO,0.0002062120
1143,BOJ,0.0002061374
1144,ABE,0.0002056017
1145,FDH,0.0002055464
1146,GDT,0.0002052565
1147,MGA,0.0002052114
1148,YIO,0.0002049713
1149,JQA,0.0002046974
1150,YGH,0.0002046858
1151,LSC,0.0002045495
1152,CJC,0.0002045495
1153,NYK,0.0002044477
1154,BPS,0.0002044047
1155,NQN,0.0002042353
1156,BBO,0.0002041617
1157,LPQ,0.0002040440
1158,MID,0.0002039609
1159,BRN,0.0002037500
1160,PVH,0.0002036089
1161,APW,0.0002034903
1162,IKO,0.0002034889
1163,KQA,0.0002034889
1164,AKB,0.0002034889
1165,JCB,0.0002034685
1166,BAQ,0.0002033809
1167,HME,0.0002033381
1168,HSV,0.0002032377
1169,ACR,0.0002027281
1170,PIR,0.0002026137
1171,WLS,0.0002025597
1172,NTL,0.0002025096
1173,PGA,0.0002019588
1174,RMT,0.0002019255
1175,MAU,0.0002016519
1176,CRW,0.0002014704
1177,KCQ,0.0002014083
1178,PTH,0.0002014083
1179,YAC,0.0002013612
1180,HMA,0.0002012812
1181,CRK,0.0002011665
1182,YAK,0.0002011641
1183,YPM,0.0002011324
1184,MYJ,0.0002010088
1185,YBX,0.0002009995
1186,FSC,0.0002008034
1187,JCK,0.0002007511
1188,PSC,0.0002007224
1189,RBR,0.0002006796
1190,BHQ,0.0002002577
1191,GEO,0.0001997843
1192,SKT,0.0001995990
1193,NDR,0.0001993457
1194,ROA,0.0001993161
1195,ULP,0.0001991223
1196,MWZ,0.0001988657
1197,NMA,0.0001986854
1198,CGY,0.0001986795
1199,WWT,0.0001985797
1200,PBM,0.0001985578
1201,OKJ,0.0001984320
1202,BHI,0.0001980039
1203,ACY,0.0001977919
1204,DUD,0.0001975983
1205,TIF,0.0001975872
1206,KOW,0.0001975537
1207,TBU,0.0001971839
1208,YBK,0.0001971796
1209,KTA,0.0001971374
1210,BES,0.0001968648
1211,MAB,0.0001968258
1212,JIJ,0.0001965667
1213,CJB,0.0001963871
1214,JAN,0.0001963156
1215,JPA,0.0001959765
1216,PFB,0.0001959183
1217,NTG,0.0001959143
1218,YXN,0.0001958512
1219,HTY,0.0001958000
1220,YCY,0.0001955784
1221,ZBR,0.0001952264
1222,BVG,0.0001950548
1223,CKY,0.0001949603
1224,ZFN,0.0001944188
1225,TRK,0.0001935440
1226,ISG,0.0001932196
1227,ULB,0.0001930420
1228,EGO,0.0001926648
1229,YKL,0.0001925842
1230,TSR,0.0001919358
1231,PUU,0.0001917557
1232,BMI,0.0001916840
1233,MOZ,0.0001916386
1234,LIG,0.0001915885
1235,YHU,0.0001915577
1236,JNS,0.0001913247
1237,VLN,0.0001912975
1238,AET,0.0001908702
1239,LLA,0.0001907292
1240,OOK,0.0001906074
1241,YWP,0.0001905463
1242,KGA,0.0001904757
1243,YNP,0.0001904277
1244,YXJ,0.0001904181
1245,CUK,0.0001902223
1246,SQS,0.0001902223
1247,NAG,0.0001901425
1248,PVK,0.0001896602
1249,ZTB,0.0001890563
1250,ZLT,0.0001888848
1251,YUT,0.0001888781
1252,YCS,0.0001888781
1253,KKN,0.0001886326
1254,NBX,0.0001885971
1255,MIR,0.0001885775
1256,STI,0.0001880964
1257,FLW,0.0001879664
1258,QFN,0.0001879360
1259,AVL,0.0001878308
1260,SMK,0.0001877506
1261,IDR,0.0001877407
1262,TLA,0.0001877346
1263,CUL,0.0001877288
1264,PPS,0.0001875022
1265,YQM,0.0001870784
1266,YMT,0.0001870716
1267,CLY,0.0001869641
1268,IXE,0.0001867334
1269,YQD,0.0001867043
1270,YFO,0.0001867043
1271,CHA,0.0001866668
1272,ECN,0.0001864230
1273,YUX,0.0001863149
1274,GTF,0.0001862432
1275,KAN,0.0001860691
1276,YVB,0.0001858518
1277,JNG,0.0001858048
1278,GFK,0.0001857653
1279,BQL,0.0001857595
1280,DNK,0.0001856851
1281,BUC,0.0001855197
1282,LWY,0.0001855053
1283,VRA,0.0001854278
1284,NYM,0.0001853555
1285,MQN,0.0001852053
1286,KMI,0.0001851929
1287,KCL,0.0001851848
1288,IGG,0.0001851848
1289,EGX,0.0001851848
1290,UGB,0.0001851848
1291,MYT,0.0001846867
1292,CDV,0.0001844714
1293,YSK,0.0001842353
1294,MRE,0.0001841225
1295,UAS,0.0001841225
1296,ROR,0.0001839688
1297,SVA,0.0001838830
1298,GAM,0.0001838830
1299,TKX,0.0001837896
1300,XFN,0.0001837791
1301,LYA,0.0001833771
1302,KSA,0.0001833153
1303,MSO,0.0001831254
1304,WUS,0.0001829592
1305,PGU,0.0001829587
1306,IQT,0.0001824482
1307,LNB,0.0001823769
1308,BZN,0.0001822696
1309,BTU,0.0001822185
1310,PEI,0.0001819919
1311,TLE,0.0001818717
1312,TNK,0.0001818571
1313,TWU,0.0001817352
1314,MQL,0.0001816980
1315,FAV,0.0001815861
1316,MVT,0.0001815861
1317,KMJ,0.0001813291
1318,BYN,0.0001812623
1319,LPS,0.0001810132
1320,AES,0.0001808130
1321,FNT,0.0001806720
1322,SDV,0.0001805997
1323,HFA,0.0001805997
1324,UNG,0.0001803539
1325,TRW,0.0001803466
1326,MJZ,0.0001802752
1327,LNV,0.0001802462
1328,FUG,0.0001801335
1329,GRZ,0.0001800652
1330,RAP,0.0001800534
1331,SBH,0.0001800314
1332,ARC,0.0001797582
1333,NOS,0.0001795319
1334,BWT,0.0001795042
1335,YNB,0.0001793074
1336,MFR,0.0001791076
1337,PIZ,0.0001788259
1338,RNL,0.0001787748
1339,BNY,0.0001787748
1340,XCH,0.0001786503
1341,BBA,0.0001784790
1342,AGU,0.0001783486
1343,YWJ,0.0001782741
1344,SVU,0.0001781866
1345,TVU,0.0001781866
1346,FMO,0.0001780874
1347,VAI,0.0001780087
1348,DOB,0.0001778652
1349,KVL,0.0001775692
1350,RZE,0.0001774855
1351,INU,0.0001773742
1352,KGE,0.0001773731
1353,EGC,0.0001772241
1354,TRS,0.0001770911
1355,KVG,0.0001768541
1356,ZEM,0.0001768490
1357,MLM,0.0001767655
1358,GEV,0.0001767127
1359,TUU,0.0001767094
1360,LOD,0.0001765090
1361,HKN,0.0001764759
1362,GMA,0.0001762970
1363,PNK,0.0001762444
1364,TRO,0.0001761378
1365,EQS,0.0001760500
1366,YNC,0.0001759684
1367,PBH,0.0001756971
1368,UME,0.0001756557
1369,YBG,0.0001755322
1370,YPO,0.0001755151
1371,NDY,0.0001755103
1372,SLU,0.0001754830
1373,TMP,0.0001752714
1374,JMK,0.0001752629
1375,TVY,0.0001751916
1376,YER,0.0001751035
1377,XKS,0.0001751035
1378,BUA,0.0001750933
1379,YGL,0.0001750684
1380,BKY,0.0001750297
1381,IMP,0.0001749998
1382,AIN,0.0001749633
1383,ATK,0.0001749633
1384,GSM,0.0001748726
1385,WMO,0.0001748626
1386,YAM,0.0001748555
1387,GUW,0.0001746860
1388,EYW,0.0001745855
1389,KBV,0.0001744708
1390,BDA,0.0001742337
1391,ATW,0.0001742248
1392,LLI,0.0001741910
1393,TGO,0.0001741846
1394,GEL,0.0001739805
1395,NNB,0.0001737707
1396,RNA,0.0001737707
1397,PKZ,0.0001737044
1398,BJL,0.0001735800
1399,BBI,0.0001733613
1400,YGR,0.0001731396
1401,FTE,0.0001730625
1402,YBL,0.0001729962
1403,NJF,0.0001729727
1404,LRR,0.0001724699
1405,HAU,0.0001723419
1406,NVT,0.0001723198
1407,RPR,0.0001722314
1408,TBG,0.0001721712
1409,SNP,0.0001721333
1410,STG,0.0001721333
1411,FSZ,0.0001719376
1412,HTI,0.0001718723
1413,MXH,0.0001717691
1414,ERM,0.0001715705
1415,LBB,0.0001713143
1416,AUU,0.0001712577
1417,MAF,0.0001711899
1418,SVR,0.0001711728
1419,MMK,0.0001705963
1420,NUI,0.0001705595
1421,WXN,0.0001702119
1422,YAY,0.0001701408
1423,JDO,0.0001700302
1424,LKN,0.0001697828
1425,YGJ,0.0001693589
1426,QUV,0.0001693351
1427,YDP,0.0001691899
1428,FLS,0.0001691890
1429,JSH,0.0001691832
1430,KGF,0.0001690481
1431,LAP,0.0001688001
1432,LRM,0.0001687341
1433,OVD,0.0001681685
1434,DAU,0.0001681066
1435,DLY,0.0001680919
1436,VAR,0.0001680072
1437,AFA,0.0001677761
1438,BCD,0.0001677712
1439,AOI,0.0001676238
1440,YXY,0.0001673640
1441,LOK,0.0001672125
1442,ZPB,0.0001671821
1443,MJF,0.0001671390
1444,HKD,0.0001670735
1445,RNS,0.0001669629
1446,CGD,0.0001669390
1447,PGK,0.0001667160
1448,CJS,0.0001666198
1449,JDZ,0.0001665281
1450,RBA,0.0001661761
1451,KLL,0.0001660984
1452,KCG,0.0001660984
1453,PIP,0.0001660984
1454,WSN,0.0001660984
1455,JTR,0.0001659291
1456,OND,0.0001659237
1457,BHE,0.0001654903
1458,TRG,0.0001654903
1459,NPE,0.0001654903
1460,ROT,0.0001654903
1461,NPL,0.0001654903
1462,CCF,0.0001654825
1463,TUB,0.0001654527
1464,YTE,0.0001652944
1465,ATQ,0.0001652519
1466,ISU,0.0001652229
1467,KNG,0.0001651989
1468,MRA,0.0001651451
1469,SLP,0.0001651436
1470,OUD,0.0001649127
1471,LAU,0.0001648998
1472,LGK,0.0001646367
1473,DIB,0.0001645459
1474,PNZ,0.0001644083
1475,SWJ,0.0001641741
1476,LPM,0.0001641741
1477,AAR,0.0001641406
1478,IXB,0.0001641328
1479,VII,0.0001638431
1480,YHY,0.0001637283
1481,HEH,0.0001636343
1482,PPW,0.0001634965
1483,VXE,0.0001634391
1484,JFR,0.0001634166
1485,AOJ,0.0001634148
1486,HRK,0.0001633437
1487,CNJ,0.0001632958
1488,SVI,0.0001630898
1489,SDK,0.0001628661
1490,NEV,0.0001628199
1491,TIM,0.0001627315
1492,TLJ,0.0001626667
1493,ANM,0.0001625502
1494,MJT,0.0001625447
1495,RBV,0.0001625239
1496,PLZ,0.0001624764
1497,ELS,0.0001624764
1498,YQQ,0.0001623330
1499,YGZ,0.0001622823
1500,KVD,0.0001621685
1501,TLH,0.0001621043
1502,XAP,0.0001620259
1503,LUQ,0.0001619946
1504,TAI,0.0001619144
1505,SSJ,0.0001618909
1506,RDM,0.0001618545
1507,YTQ,0.0001618282
1508,KSU,0.0001616561
1509,KND,0.0001616481
1510,ASF,0.0001615690
1511,CKD,0.0001613009
1512,MQP,0.0001612137
1513,ANX,0.0001611694
1514,KER,0.0001608604
1515,CYS,0.0001608326
1516,GOV,0.0001606757
1517,GTE,0.0001606757
1518,UCT,0.0001604878
1519,TZX,0.0001604535
1520,MST,0.0001603827
1521,NBC,0.0001603252
1522,SPP,0.0001601455
1523,NOV,0.0001601455
1524,UIB,0.0001600374
1525,JUL,0.0001599846
1526,ZKG,0.0001599588
1527,YRG,0.0001599160
1528,NWI,0.0001597936
1529,JMU,0.0001594754
1530,TRC,0.0001593345
1531,SBA,0.0001592971
1532,LGG,0.0001590311
1533,CPO,0.0001590296
1534,IGR,0.0001589556
1535,ISC,0.0001587879
1536,VDC,0.0001587035
1537,KUT,0.0001583799
1538,PAT,0.0001582718
1539,NUL,0.0001582616
1540,KAL,0.0001582616
1541,XTG,0.0001582562
1542,STX,0.0001580842
1543,PKA,0.0001576968
1544,PTU,0.0001576968
1545,KCT,0.0001575592
1546,REN,0.0001573973
1547,AAE,0.0001573178
1548,LXR,0.0001572491
1549,GJT,0.0001572488
1550,ZAL,0.0001572196
1551,TKU,0.0001572167
1552,FMN,0.0001571955
1553,BLK,0.0001571727
1554,SVB,0.0001570894
1555,TAK,0.0001568867
1556,BSR,0.0001568651
1557,YYE,0.0001567719
1558,REX,0.0001567530
1559,TPP,0.0001566809
1560,PCL,0.0001566809
1561,KRS,0.0001566034
1562,LVI,0.0001565343
1563,BNN,0.0001564287
1564,SOY,0.0001564025
1565,ROK,0.0001563296
1566,BLZ,0.0001562108
1567,JSU,0.0001561067
1568,TUK,0.0001560681
1569,TUP,0.0001560025
1570,ILP,0.0001559954
1571,MEE,0.0001559954
1572,KNQ,0.0001559954
1573,TOU,0.0001559954
1574,DAV,0.0001559539
1575,YBC,0.0001559017
1576,YXU,0.0001558719
1577,SVD,0.0001558273
1578,BJF,0.0001556433
1579,TOY,0.0001554578
1580,ROB,0.0001553428
1581,KXU,0.0001551882
1582,YNS,0.0001550661
1583,BQS,0.0001549804
1584,BFJ,0.0001549430
1585,PBC,0.0001548870
1586,PPV,0.0001548735
1587,HSN,0.0001545799
1588,UYN,0.0001545758
1589,POJ,0.0001544488
1590,MZV,0.0001544248
1591,VXO,0.0001543391
1592,DAT,0.0001542810
1593,LRH,0.0001542354
1594,NTN,0.0001539692
1595,CUQ,0.0001539402
1596,QOQ,0.0001538796
1597,SVJ,0.0001537735
1598,SRK,0.0001537305
1599,MHH,0.0001537206
1600,VHM,0.0001536463
1601,LYC,0.0001536463
1602,YUY,0.0001535825
1603,MRY,0.0001535319
1604,KUZ,0.0001534381
1605,IOQ,0.0001534381
1606,TQI,0.0001534381
1607,SGG,0.0001534381
1608,YBP,0.0001533719
1609,PBJ,0.0001530979
1610,RBQ,0.0001530221
1611,MIM,0.0001529477
1612,NNY,0.0001528435
1613,MVY,0.0001527327
1614,GLK,0.0001525757
1615,ARI,0.0001522198
1616,WNN,0.0001521875
1617,GBT,0.0001521430
1618,JGS,0.0001521040
1619,SIC,0.0001519177
1620,MPP,0.0001519177
1621,ACU,0.0001519177
1622,GHE,0.0001519177
1623,JQE,0.0001519177
1624,CZH,0.0001518802
1625,ORZ,0.0001518802
1626,PSR,0.0001518678
1627,MNT,0.0001518554
1628,IRC,0.0001518554
1629,TFI,0.0001518213
1630,GLT,0.0001515085
1631,YVZ,0.0001514690
1632,WEF,0.0001514452
1633,HDY,0.0001514014
1634,IXJ,0.0001512360
1635,AXT,0.0001512163
1636,SOJ,0.0001511393
1637,ASW,0.0001507977
1638,LAN,0.0001506935
1639,JOI,0.0001506149
1640,JTC,0.0001504525
1641,DIR,0.0001504198
1642,MOL,0.0001501127
1643,OBY,0.0001500986
1644,OVS,0.0001500362
1645,BZR,0.0001499901
1646,TTE,0.0001497638
1647,LDH,0.0001496025
1648,PQQ,0.0001496025
1649,UBA,0.0001495899
1650,HYN,0.0001495448
1651,AQG,0.0001494078
1652,NNM,0.0001492434
1653,THL,0.0001491700
1654,AVP,0.0001490286
1655,GHA,0.0001490215
1656,RVV,0.0001490042
1657,SMI,0.0001488785
1658,KLX,0.0001487118
1659,LMM,0.0001486974
1660,BON,0.0001484619
1661,AZD,0.0001484424
1662,ELV,0.0001483504
1663,TKE,0.0001483504
1664,OIT,0.0001482536
1665,SKN,0.0001479746
1666,BYC,0.0001479116
1667,SDD,0.0001478647
1668,KAW,0.0001477036
1669,TGG,0.0001476417
1670,XEQ,0.0001474516
1671,VCA,0.0001471869
1672,HMI,0.0001468198
1673,MDQ,0.0001467909
1674,BUZ,0.0001464057
1675,AIU,0.0001461245
1676,UEL,0.0001460249
1677,BGR,0.0001459091
1678,AYQ,0.0001458839
1679,YGV,0.0001456822
1680,YPN,0.0001456822
1681,SKB,0.0001456023
1682,HRL,0.0001453344
1683,ILG,0.0001452358
1684,TOG,0.0001451399
1685,SMS,0.0001450730
1686,LWS,0.0001450429
1687,OXB,0.0001449533
1688,GZP,0.0001442928
1689,SLL,0.0001441680
1690,MFE,0.0001440837
1691,CHO,0.0001438484
1692,FEG,0.0001438222
1693,ACA,0.0001435382
1694,SRQ,0.0001431875
1695,CXH,0.0001430248
1696,NOJ,0.0001429033
1697,BIS,0.0001428509
1698,FCA,0.0001428473
1699,BUQ,0.0001427183
1700,SRY,0.0001427071
1701,IBR,0.0001425703
1702,VNX,0.0001424276
1703,INH,0.0001424276
1704,ZAZ,0.0001424150
1705,NLG,0.0001419563
1706,KVC,0.0001419563
1707,KFP,0.0001419563
1708,TAM,0.0001418673
1709,DSA,0.0001416517
1710,ZCL,0.0001415000
1711,NQY,0.0001413861
1712,LSI,0.0001413268
1713,TSH,0.0001412286
1714,MEA,0.0001411822
1715,EDR,0.0001411403
1716,KWM,0.0001411403
1717,TGZ,0.0001410771
1718,CFB,0.0001410577
1719,YVM,0.0001410553
1720,ZIH,0.0001410445
1721,SKZ,0.0001409241
1722,KGI,0.0001407481
1723,CCC,0.0001407433
1724,UGC,0.0001407083
1725,HUS,0.0001405239
1726,OAX,0.0001404173
1727,KNX,0.0001404161
1728,YXT,0.0001402884
1729,YYD,0.0001402884
1730,GGT,0.0001402711
1731,PAD,0.0001402320
1732,MQH,0.0001402152
1733,CAW,0.0001397970
1734,SPC,0.0001397651
1735,RFD,0.0001397386
1736,JIQ,0.0001396209
1737,TCT,0.0001396065
1738,NIB,0.0001396065
1739,INZ,0.0001396059
1740,CIY,0.0001395320
1741,NAO,0.0001394603
1742,SVK,0.0001392061
1743,HNA,0.0001387696
1744,VOZ,0.0001387144
1745,SOG,0.0001386651
1746,SOC,0.0001385975
1747,DOY,0.0001385417
1748,YZT,0.0001385005
1749,SYY,0.0001384734
1750,ENE,0.0001381926
1751,HDG,0.0001381150
1752,MDG,0.0001380041
1753,CHU,0.0001379997
1754,YQX,0.0001379455
1755,YNJ,0.0001379247
1756,JUK,0.0001378574
1757,NIQ,0.0001378574
1758,IAG,0.0001378335
1759,PBG,0.0001374896
1760,SHV,0.0001374504
1761,ERN,0.0001374085
1762,SJL,0.0001374085
1763,OLC,0.0001374085
1764,IRZ,0.0001374085
1765,TKK,0.0001374017
1766,BBK,0.0001373666
1767,BFL,0.0001373168
1768,KIF,0.0001370577
1769,RGA,0.0001370482
1770,BNK,0.0001370364
1771,YHM,0.0001369318
1772,RVK,0.0001369164
1773,AOK,0.0001368435
1774,GDX,0.0001367599
1775,MYD,0.0001366029
1776,QRO,0.0001365588
1777,PMW,0.0001364709
1778,TOE,0.0001364435
1779,BIK,0.0001363633
1780,OHE,0.0001362614
1781,PLW,0.0001362164
1782,ESM,0.0001361435
1783,KQT,0.0001360973
1784,YNO,0.0001359890
1785,YHP,0.0001359890
1786,PHF,0.0001358991
1787,DIG,0.0001357091
1788,AMA,0.0001356439
1789,CYB,0.0001356224
1790,SCU,0.0001356167
1791,EYK,0.0001353484
1792,NER,0.0001351992
1793,BNC,0.0001350597
1794,TMU,0.0001350398
1795,KHG,0.0001349271
1796,HBA,0.0001347178
1797,BMY,0.0001346138
1798,BMV,0.0001346039
1799,LKH,0.0001345294
1800,ODN,0.0001345294
1801,BBN,0.0001345294
1802,LGL,0.0001345294
1803,DPL,0.0001339956
1804,RMA,0.0001338860
1805,TIZ,0.0001338460
1806,SFA,0.0001338318
1807,YGX,0.0001338048
1808,TME,0.0001337919
1809,RVE,0.0001337919
1810,WNA,0.0001337595
1811,MLL,0.0001337595
1812,WTL,0.0001337595
1813,GNU,0.0001337595
1814,NME,0.0001337595
1815,SDL,0.0001334657
1816,MVP,0.0001334642
1817,PCR,0.0001334642
1818,PDA,0.0001334642
1819,BQB,0.0001334120
1820,ALH,0.0001334120
1821,MOB,0.0001333467
1822,SZZ,0.0001333359
1823,IAS,0.0001333194
1824,LRS,0.0001330406
1825,ELM,0.0001328855
1826,PYJ,0.0001328375
1827,LXS,0.0001326394
1828,SRV,0.0001324968
1829,SKD,0.0001324082
1830,CAY,0.0001322603
1831,RJK,0.0001321132
1832,LNZ,0.0001319762
1833,TIV,0.0001318587
1834,ELG,0.0001318330
1835,WVB,0.0001317670
1836,EGS,0.0001315128
1837,IFJ,0.0001315128
1838,AEY,0.0001315128
1839,EBA,0.0001314544
1840,GES,0.0001314425
1841,HVG,0.0001313730
1842,GZT,0.0001313698
1843,KYU,0.0001312848
1844,AUX,0.0001312609
1845,VPS,0.0001312445
1846,CFC,0.0001310446
1847,IPN,0.0001310430
1848,IXS,0.0001308798
1849,IXA,0.0001308798
1850,AJL,0.0001308798
1851,GWT,0.0001308613
1852,KKR,0.0001308082
1853,KHZ,0.0001308082
1854,HAS,0.0001307964
1855,OCC,0.0001307320
1856,GFF,0.0001306210
1857,BHS,0.0001306210
1858,PKE,0.0001306210
1859,NRA,0.0001306210
1860,UTH,0.0001305437
1861,CXJ,0.0001304968
1862,MJM,0.0001304536
1863,KCC,0.0001304380
1864,KPB,0.0001304380
1865,HYG,0.0001304380
1866,KWF,0.0001304380
1867,MTM,0.0001304380
1868,VAW,0.0001304232
1869,IPC,0.0001302208
1870,YPC,0.0001300347
1871,ZFM,0.0001300347
1872,YUB,0.0001300347
1873,ABD,0.0001300040
1874,EFL,0.0001299224
1875,ATZ,0.0001297995
1876,HMB,0.0001297995
1877,LKL,0.0001296839
1878,KRL,0.0001296138
1879,SZE,0.0001295424
1880,AOQ,0.0001294374
1881,SWF,0.0001294013
1882,RCM,0.0001293204
1883,QFG,0.0001292688
1884,QJH,0.0001292688
1885,LBJ,0.0001291013
1886,YOG,0.0001290748
1887,MTR,0.0001287942
1888,IBE,0.0001287942
1889,APO,0.0001287942
1890,PQC,0.0001286487
1891,PDP,0.0001286158
1892,NKI,0.0001285229
1893,AZS,0.0001284363
1894,OSY,0.0001283898
1895,ECP,0.0001283698
1896,LTX,0.0001282272
1897,WRY,0.0001281347
1898,NRL,0.0001281347
1899,BFN,0.0001279501
1900,GRJ,0.0001279501
1901,KEW,0.0001278571
1902,QSF,0.0001277318
1903,LBS,0.0001277004
1904,KDV,0.0001277004
1905,GNV,0.0001276299
1906,MGT,0.0001275244
1907,ELC,0.0001275244
1908,CFE,0.0001275014
1909,BJM,0.0001274766
1910,IVC,0.0001271126
1911,CEN,0.0001270487
1912,HLN,0.0001270397
1913,BFQ,0.0001269606
1914,OTD,0.0001269606
1915,SAX,0.0001269606
1916,OGM,0.0001269606
1917,PVE,0.0001269606
1918,PYC,0.0001269606
1919,CHX,0.0001269606
1920,PUE,0.0001269606
1921,PJM,0.0001269469
1922,GLF,0.0001269469
1923,LMA,0.0001268873
1924,RMP,0.0001268873
1925,HKB,0.0001268873
1926,KBC,0.0001268873
1927,MLY,0.0001268873
1928,CEM,0.0001268873
1929,HOG,0.0001267327
1930,YFC,0.0001265937
1931,BHV,0.0001264543
1932,MWX,0.0001263148
1933,IXL,0.0001262062
1934,LKG,0.0001261956
1935,UKA,0.0001261956
1936,KTL,0.0001261956
1937,ASV,0.0001261956
1938,MOQ,0.0001261633
1939,FTU,0.0001261633
1940,GIZ,0.0001259686
1941,KCZ,0.0001259118
1942,GAJ,0.0001259118
1943,DOU,0.0001259114
1944,GTO,0.0001256996
1945,ELD,0.0001255741
1946,ILM,0.0001255419
1947,BUS,0.0001252838
1948,CXR,0.0001252573
1949,SZA,0.0001251555
1950,VHC,0.0001251555
1951,CAB,0.0001251555
1952,MEG,0.0001251555
1953,EIS,0.0001250887
1954,MYU,0.0001250093
1955,YPL,0.0001249834
1956,GAN,0.0001249398
1957,TUO,0.0001249134
1958,WRE,0.0001249134
1959,GIS,0.0001249134
1960,IDA,0.0001246832
1961,WLK,0.0001246100
1962,WTK,0.0001246100
1963,AKY,0.0001243290
1964,SNW,0.0001243290
1965,TCD,0.0001242259
1966,LPD,0.0001242259
1967,CAC,0.0001241075
1968,JUJ,0.0001241046
1969,DAX,0.0001240593
1970,ZCO,0.0001240328
1971,LCG,0.0001239801
1972,DGO,0.0001239523
1973,ZLO,0.0001239523
1974,XSC,0.0001239150
1975,HEA,0.0001238597
1976,ACX,0.0001238577
1977,RTW,0.0001237784
1978,HAD,0.0001236803
1979,JUH,0.0001236785
1980,DIL,0.0001236402
1981,YKA,0.0001235605
1982,HOV,0.0001234860
1983,LYB,0.0001234254
1984,BRM,0.0001233669
1985,MOT,0.0001231766
1986,LBU,0.0001231135
1987,SIP,0.0001231017
1988,JZH,0.0001230552
1989,MXZ,0.0001230240
1990,PPQ,0.0001229556
